LLT_Code,PT_Code
10059326,10059326
10059327,10056981
10059328,10058283
10059329,10058283
10059330,10059324
10059331,10059324
10059332,10059325
10059333,10059326
10059334,10059325
10059335,10059326
10059336,10003192
10059337,10003192
10059338,10059421
10059339,10060124
10059340,10070323
10059341,10059423
10059342,10059424
10059343,10059343
10059344,10059344
10059345,10059345
10059346,10059346
10059347,10035664
10059348,10059346
10059349,10059349
10059350,10059350
10059351,10079992
10059352,10059352
10059353,10059352
10059354,10059352
10059355,10059349
10059356,10051100
10059357,10059350
10059358,10064882
10059359,10059359
10059360,10059360
10059361,10059361
10059362,10059362
10059363,10058116
10059364,10006938
10059365,10052686
10059366,10058116
10059367,10006938
10059368,10059368
10059369,10059369
10059370,10059370
10059371,10059371
10059372,10059372
10059373,10059373
10059374,10059374
10059375,10059375
10059376,10059376
10059377,10059384
10059378,10059373
10059379,10059374
10059380,10059375
10059381,10059376
10059382,10059376
10059383,10061809
10059384,10059384
10059385,10059385
10059386,10059386
10059387,10059387
10059388,10059388
10059389,10059389
10059390,10059390
10059391,10059391
10059392,10059392
10059393,10059393
10059394,10059394
10059395,10059410
10059396,10059396
10059397,10059397
10059398,10023567
10059399,10059399
10059400,10023567
10059401,10059399
10059402,10041303
10059403,10040880
10059404,10031085
10059405,10007027
10059406,10035664
10059407,10059407
10059408,10023862
10059409,10042342
10059410,10059410
10059411,10059411
10059412,10081959
10059413,10081959
10059414,10051459
10059415,10059415
10059416,10059416
10059417,10059417
10059418,10059418
10059419,10061920
10059420,10059420
10059421,10059421
10059422,10059422
10059423,10059423
10059424,10059424
10059425,10059425
10059426,10061298
10059427,10059427
10059428,10067268
10059429,10059429
10059430,10059429
10059431,10048975
10059432,10061170
10059433,10016905
10059434,10016906
10059435,10016907
10059436,10016908
10059437,10016909
10059438,10016910
10059439,10000871
10059440,10059440
10059441,10059441
10059442,10059442
10059443,10059443
10059444,10059444
10059445,10059445
10059446,10059446
10059447,10059447
10059448,10059448
10059449,10059449
10059450,10059450
10059451,10043988
10059452,10062339
10059453,10064774
10059454,10028662
10059455,10061226
10059456,10030875
10059457,10059450
10059458,10080380
10059459,10080380
10059460,10059448
10059461,10057441
10059462,10059462
10059463,10059463
10059464,10059464
10059465,10059894
10059466,10059466
10059467,10059467
10059468,10059468
10059469,10059469
10059470,10059470
10059471,10059471
10059472,10059472
10059473,10059473
10059474,10049470
10059475,10059506
10059476,10040929
10059477,10059477
10059478,10059478
10059479,10073323
10059480,10073323
10059481,10059467
10059482,10059482
10059483,10059483
10059484,10059484
10059485,10059485
10059486,10059486
10059487,10059487
10059488,10041466
10059489,10059484
10059490,10059490
10059491,10059491
10059492,10059492
10059493,10046811
10059494,10067869
10059495,10008267
10059496,10059491
10059497,10059497
10059498,10059498
10059499,10059499
10059500,10059499
10059501,10059501
10059502,10059502
10059503,10059503
10059504,10059504
10059505,10059505
10059506,10059506
10059507,10059501
10059508,10059502
10059509,10059503
10059510,10059504
10059511,10059505
10059512,10059512
10059513,10059513
10059514,10059514
10059515,10059515
10059516,10059516
10059517,10059517
10059518,10059518
10059519,10051055
10059520,10051055
10059521,10088602
10059522,10059522
10059523,10059523
10059524,10059524
10059525,10059525
10059526,10059526
10059527,10059527
10059528,10059528
10059529,10059529
10059530,10059530
10059531,10059531
10059532,10059532
10059533,10059533
10059534,10059534
10059535,10059535
10059536,10059536
10059537,10059537
10059538,10059538
10059539,10059539
10059540,10059540
10059541,10059541
10059542,10059542
10059543,10059543
10059544,10059544
10059545,10059545
10059546,10059546
10059547,10059547
10059548,10059421
10059549,10059421
10059550,10059550
10059551,10059551
10059552,10063537
10059553,10063538
10059554,10059554
10059555,10059555
10059556,10059556
10059557,10059557
10059558,10059558
10059559,10020376
10059560,10063844
10059561,10059561
10059562,10059562
10059563,10059563
10059564,10059564
10059565,10059565
10059566,10059566
10059567,10059567
10059568,10063535
10059569,10059569
10059570,10059570
10059571,10059571
10059572,10059572
10059573,10059573
10059574,10059574
10059575,10059575
10059576,10059576
10059577,10059577
10059578,10059578
10059579,10059579
10059580,10059580
10059581,10059581
10059582,10059569
10059583,10059571
10059584,10059570
10059585,10005298
10059586,10005310
10059587,10059587
10059588,10059588
10059589,10059589
10059590,10059590
10059591,10059591
10059592,10000087
10059593,10029864
10059594,10059594
10059595,10004792
10059596,10059596
10059597,10059594
10059598,10059598
10059599,10059599
10059600,10059600
10059601,10063577
10059602,10051077
10059603,10059603
10059604,10059604
10059605,10059605
10059606,10000087
10059607,10024968
10059608,10059608
10059609,10018829
10059610,10078004
10059611,10059611
10059612,10059612
10059613,10059613
10059614,10047340
10059615,10043380
10059616,10024670
10059617,10020853
10059618,10059618
10059619,10059619
10059620,10059620
10059621,10060921
10059622,10060921
10059623,10059624
10059624,10059624
10059625,10059625
10059626,10078822
10059627,10031161
10059628,10034476
10059629,10061173
10059630,10061965
10059631,10059631
10059632,10081534
10059633,10034476
10059634,10061173
10059635,10081000
10059636,10059636
10059637,10070715
10059638,10059638
10059639,10059639
10059640,10059640
10059641,10059641
10059642,10070717
10059643,10070718
10059644,10059644
10059645,10059645
10059646,10059646
10059647,10059647
10059648,10059648
10059649,10059648
10059650,10059650
10059651,10044221
10059652,10063000
10059653,10059653
10059654,10059654
10059655,10059655
10059656,10059656
10059657,10059657
10059658,10059658
10059659,10059659
10059660,10059660
10059661,10059661
10059662,10059662
10059663,10059663
10059664,10059664
10059665,10059665
10059666,10011224
10059667,10059662
10059668,10059668
10059669,10059669
10059670,10050396
10059671,10033425
10059672,10059672
10059676,10059676
10059677,10074860
10059678,10055016
10059679,10005186
10059680,10058060
10059681,10010183
10059682,10010183
10059683,10020524
10059684,10059684
10059685,10059685
10059686,10059686
10059687,10059687
10059688,10063231
10059689,10059689
10059690,10059690
10059691,10059691
10059692,10086051
10059693,10059693
10059694,10062297
10059695,10059695
10059696,10059696
10059697,10059697
10059698,10059698
10059699,10059699
10059700,10059700
10059701,10059701
10059702,10059702
10059703,10059703
10059704,10059704
10059705,10059705
10059706,10059706
10059707,10059707
10059708,10059708
10059709,10059709
10059710,10059710
10059711,10059711
10059712,10059712
10059713,10045412
10059714,10059691
10059715,10005411
10059716,10005411
10059717,10062297
10059718,10060950
10059719,10059697
10059720,10059689
10059721,10062297
10059722,10062297
10059723,10044055
10059724,10073508
10059725,10048979
10059726,10066286
10059727,10050094
10059728,10059728
10059729,10059729
10059730,10059730
10059731,10070279
10059732,10070011
10059733,10070280
10059734,10070021
10059735,10070269
10059736,10070453
10059737,10070451
10059738,10070452
10059739,10059739
10059740,10059740
10059741,10059741
10059742,10059742
10059743,10059743
10059744,10059744
10059745,10059745
10059746,10059746
10059747,10059747
10059748,10059748
10059749,10059749
10059750,10059750
10059751,10059751
10059752,10059752
10059753,10059753
10059754,10059754
10059755,10059755
10059756,10059756
10059757,10059757
10059758,10059758
10059759,10059759
10059760,10070028
10059761,10070398
10059762,10070028
10059763,10070398
10059764,10059746
10059765,10059747
10059766,10059766
10059767,10059766
10059768,10070281
10059769,10062730
10059770,10059770
10059771,10059771
10059772,10059772
10059773,10059773
10059774,10059774
10059775,10059775
10059776,10070274
10059777,10070279
10059778,10070279
10059779,10051553
10059780,10070451
10059781,10007628
10059782,10007628
10059783,10059745
10059784,10042264
10059785,10061028
10059786,10061028
10059787,10005629
10059788,10071367
10059789,10010708
10059790,10059790
10059791,10036069
10059792,10002953
10059793,10060760
10059794,10060759
10059795,10064996
10059796,10001488
10059797,10001488
10059798,10059798
10059799,10059799
10059800,10059800
10059801,10059801
10059802,10018867
10059803,10037794
10059804,10046713
10059805,10038528
10059806,10049149
10059807,10036774
10059808,10030124
10059809,10035742
10059810,10052012
10059811,10052478
10059812,10039424
10059813,10041834
10059814,10037637
10059815,10059059
10059816,10040943
10059817,10046607
10059818,10059800
10059819,10074760
10059820,10016062
10059821,10047676
10059822,10022013
10059823,10018867
10059824,10018867
10059825,10030124
10059826,10039424
10059827,10039083
10059828,10059828
10059829,10059829
10059830,10059830
10059831,10059831
10059832,10059831
10059833,10059831
10059834,10059831
10059835,10077107
10059836,10063829
10059837,10059837
10059838,10059838
10059839,10059839
10059840,10059840
10059841,10059841
10059842,10059842
10059843,10059843
10059844,10059844
10059845,10059844
10059846,10059846
10059847,10059846
10059848,10059848
10059849,10059849
10059850,10034016
10059851,10047700
10059852,10067688
10059853,10004053
10059854,10087333
10059855,10046480
10059856,10034016
10059857,10004053
10059858,10059849
10059859,10071019
10059860,10071019
10059861,10010741
10059862,10059862
10059863,10001029
10059864,10059864
10059865,10059865
10059866,10059866
10059867,10056419
10059868,10056419
10059869,10028596
10059870,10001029
10059871,10037327
10059872,10037844
10059873,10059862
10059874,10002500
10059875,10059875
10059876,10049059
10059877,10043239
10059878,10060891
10059879,10023230
10059880,10016334
10059881,10016334
10059882,10059882
10059883,10059883
10059884,10059884
10059885,10059890
10059886,10059886
10059887,10059887
10059888,10059888
10059889,10059889
10059890,10059890
10059891,10003845
10059892,10053818
10059893,10053057
10059894,10059894
10059895,10059895
10059896,10059896
10059897,10059897
10059898,10059898
10059899,10059899
10059900,10059900
10059901,10059901
10059902,10059902
10059903,10059903
10059904,10063208
10059905,10059905
10059906,10059906
10059907,10059907
10059908,10059908
10059909,10060917
10059910,10059910
10059911,10059911
10059912,10059912
10059913,10059913
10059914,10059914
10059915,10059915
10059916,10059916
10059917,10059917
10059918,10059918
10059919,10059919
10059920,10059920
10059921,10059921
10059922,10059922
10059923,10059923
10059924,10059924
10059925,10005845
10059926,10047939
10059927,10005428
10059928,10005428
10059929,10005428
10059930,10029363
10059931,10044029
10059932,10044029
10059933,10059923
10059934,10035598
10059935,10034474
10059936,10059936
10059937,10059937
10059938,10059938
10059939,10059939
10059940,10059940
10059941,10059941
10059942,10059942
10059943,10059943
10059944,10034180
10059945,10035766
10059946,10059913
10059947,10059947
10059948,10059923
10059949,10059936
